timestamp,DO Patch r_msorm,Reference Patch r_msorm,Reflectance Standard r_msorm,DO Patch g_msorm,Reference Patch g_msorm,Reflectance Standard g_msorm,DO Patch b_msorm,Reference Patch b_msorm,Reflectance Standard b_msorm,image,experiment,YSI Dissolved Oxygen (%),YSI Dissolved Oxygen (mg/L),YSI Barometer (mmHg),YSI Temperature (C),setpoint O2 fraction,temperature_set_point,water bath external sensor temperature (C),water bath internal temperature (C),PicoLog Temperature Ave. (C),PicoLog Pressure Ave. (mmHg),YSI Dissolved Oxygen (mmHg),ppO2 Setpoint (mmHg),test,training,training_resampled
2019-07-26 19:55:43,0.11093300364398506,0.3660267920135865,0.09928333497894742,0.29079347255259835,0.4116164171354538,0.4292672455198324,0.7386904077993621,0.8299961092191173,0.9342311272614616,2019-07-26--19-55-38_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,97.3,6.78,762.6,34.9,0.2131,35.0,23.07,35.0,34.72916,763.3782252000001,155.52525408,162.67589979012004,False,True,False
2019-07-26 19:55:52,0.1311133548557951,0.433910444611646,0.11708549958302622,0.34161365083056083,0.4849614917430741,0.5077520507660475,0.8477235234342686,0.9279228657841376,0.9365679212352812,2019-07-26--19-55-47_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,97.30000000000001,6.7700000000000005,762.6,34.900000000000006,0.2131,35.0,23.07,35.0,34.73015984,763.19767024,155.52525408000002,162.63742352814404,False,True,False
2019-07-26 19:56:01,0.1107427243280588,0.36539529769996537,0.09910836508432797,0.2903604715269504,0.4108199196957266,0.4285449639517748,0.7374040534542541,0.8286104372027749,0.9340826994328064,2019-07-26--19-55-56_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,97.25999999999999,6.77,762.6,34.9,0.2131,35.0,23.07,35.0,34.73015968,763.0973335200001,155.46131769599998,162.61604177311204,False,True,True
2019-07-26 19:56:10,0.1322806675256755,0.4378207151557754,0.11811121743034032,0.34457386872978985,0.489222931481205,0.5120235405527815,0.8534317136299634,0.930330532633588,0.936568959030177,2019-07-26--19-56-05_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,97.24000000000001,6.77,762.6,34.9,0.2131,35.0,23.062,35.0,34.73040748,763.07088684,155.42934950400002,162.61040598560402,False,True,False
2019-07-26 19:56:19,0.11068798281250812,0.36511266458952174,0.09905284796434707,0.2903139210037614,0.4107454066571983,0.4282506332331341,0.7373079104944416,0.8284766369728935,0.9341213457700775,2019-07-26--19-56-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,97.30000000000001,6.7700000000000005,762.6,34.900000000000006,0.2131,35.0,23.060000000000002,35.0,34.73272772,762.9783582000001,155.52525408000002,162.59068813242004,False,True,False
2019-07-26 19:56:28,0.12668306989043793,0.4187180754671261,0.11320278651797795,0.3305995150598493,0.4686568625704508,0.4916364759163312,0.8257315520636422,0.9142099746914668,0.9365457125790824,2019-07-26--19-56-23_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,97.3,6.77,762.6,34.9,0.2131,35.0,23.06,35.0,34.73436100000001,762.98384,155.52525408,162.591856304,False,True,False
2019-07-26 19:56:37,0.1107113098350575,0.365031153861784,0.09904308952658678,0.2903014442127924,0.41056005981950416,0.4281564395610787,0.7373628177387904,0.8282543310786497,0.9340966762972529,2019-07-26--19-56-32_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,97.30000000000001,6.7700000000000005,762.6,34.900000000000006,0.2131,35.0,23.052,35.0,34.734552840000006,763.0623858800001,155.52525408000002,162.60859443102802,False,True,True
2019-07-26 19:56:46,0.1305430542738658,0.4319780449778636,0.11658787938801578,0.3404725222795023,0.48299408504853,0.5058223611292255,0.8454739608462786,0.9265054369308308,0.936565870428176,2019-07-26--19-56-41_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,97.3,6.77,762.6,34.9,0.2131,35.0,23.054000000000002,35.0,34.73542456,763.13163448,155.52525408,162.623351307688,False,True,False
2019-07-26 19:56:55,0.1106454829514312,0.3648805698050738,0.0989567491364553,0.29018594548291704,0.4103853408042323,0.4279331920153967,0.7368760747761475,0.8278949191873998,0.9340669565253842,2019-07-26--19-56-50_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,97.3,6.77,762.6,34.9,0.2131,35.0,23.054000000000002,35.0,34.736983480000006,763.11534928,155.52525408,162.61988093156802,False,True,False
2019-07-26 19:57:04,0.13068969584155646,0.43269687875698265,0.1168295317415461,0.3407923593551021,0.4838418546208618,0.506681026797222,0.8462911567760933,0.9271917967238372,0.9365661044962096,2019-07-26--19-56-59_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,97.30000000000001,6.7780000000000005,762.6,34.900000000000006,0.2131,35.0,23.043999999999997,35.0,34.738871720000006,763.1333654800002,155.52525408000002,162.62372018378804,False,True,True
